enzyme_id,ec_number,ph_opt,temp_opt,vmax,km,ph_samples,temp_samples,activity_samples
E74,6.1.16.18,5.807413808491793,48.570135166372104,485.25690259256254,0.47856457178919776,"[5.308398639935149, 7.338638891585222, 5.654867887881116, 5.981360107035571, 6.503467993042796]","[52.039908382180336, 49.62306750237714, 51.124862183635685, 65.39404426304003, 48.166803587137004]","[1.1725720938280808, 0.5849160757053927, 1.4158123462994576, 0.971935585390096, 1.1143862827244657]"
E75,1.4.27.8,8.182041486785613,57.15372289477265,304.2986758476557,4.7049680281269435,"[8.586793356012592, 8.974324215615619, 6.7012892004693985, 8.936812560277907, 8.455983698962632]","[49.37234560060156, 62.77101907101047, 54.36547655260492, 55.31995784054278, 53.599964417513014]","[0.9978414637106884, 0.7998201768701297, 0.5396224711452229, 1.033185689775501, 1.3160978403171377]"
E76,3.4.34.6,6.308132646252955,48.365768494725465,405.8445115512167,3.8138028225353127,"[6.070081843564961, 7.408698096902251, 6.188088176626933, 6.408593809030188, 6.1696751868258595]","[48.474821827795736, 40.69184288645905, 38.285412316565406, 59.527303937300275, 42.43703905649717]","[1.444788640022567, 0.4518068741495612, 1.051211420205074, 1.0313471257134792, 1.2285618349294318]"
E77,4.1.25.1,5.95017652349731,38.063812707026905,121.36211735894422,0.37524765960453377,"[7.263788651606406, 6.758030194971417, 5.399656247355131, 7.752125167772757, 6.735588913090586]","[35.78999302246655, 20.567972702911895, 54.1004107151621, 28.336805439681733, 26.54602147832866]","[0.6289510963641937, 0.5217728083646817, 0.7414642540692234, 0.11425283774004379, 0.5748425137453504]"
E78,5.3.44.4,7.4316203711737785,51.77091415397449,408.3630119708858,3.593434150370207,"[8.03876324300319, 7.656573510349279, 7.51498125433528, 7.38154586885416, 6.828448700080438]","[49.80618861590707, 39.92021645460679, 51.08253676641124, 44.85077640391806, 44.045788933464095]","[1.1545374872467975, 0.9807943583530916, 1.48835880149415, 1.189370272821174, 0.8465904371930597]"
E79,4.3.8.16,5.3585053566197685,50.11725250680203,205.95355133403655,4.8838589409262685,"[5.431652658666965, 6.410027296435347, 4.926247610109778, 5.769337923150579, 6.1176573484898435]","[45.482464889031164, 44.35890259837832, 49.064859048735705, 46.88584537500681, 58.18358076799256]","[1.3200402607220072, 0.5885869210233567, 1.3186172926782753, 1.250454444888715, 0.6980543188248228]"
E80,5.2.47.13,7.406447280585325,53.67161007993766,443.26116704071984,1.1481180620251732,"[7.80615696148609, 6.369346545174251, 8.325983063196297, 7.165724065096238, 7.1861887017809805]","[58.93124198946928, 58.90176664975473, 48.76578832787506, 59.29192140695746, 49.74847301951099]","[1.139873477757946, 0.6304159356010022, 0.738299710751029, 1.2095274999511834, 1.3201679281871397]"
E81,4.3.10.18,8.066624540801623,30.239638878493523,217.73295832751796,0.7733891661345278,"[8.468863925574746, 7.7782131674225115, 10.041066286585485, 6.552877141742689, 7.628632255202574]","[23.67518004140415, 25.33719722628785, 25.738651314127374, 20.95469407048057, 35.50855391850192]","[1.0618058515303253, 1.2293662562811751, 0.35370303750475507, 0.19027910099069684, 1.112411521265206]"
E82,5.1.25.2,6.0981610160005015,45.89664209134921,341.16221009281423,2.21915766422984,"[7.464998111814011, 5.768141293986785, 6.410129484824423, 7.061415431108409, 6.643197955536879]","[43.98239236616544, 40.65619489309488, 51.973364092054716, 53.81156525165072, 57.90655493210993]","[0.6190616130585995, 1.1855009945539912, 1.146169364414927, 0.5382340147118809, 0.7709296133837322]"
E83,1.4.33.6,6.41998522332775,27.42983449611327,264.3392975450525,0.3473866923251524,"[5.9225305829226365, 6.981083675199128, 7.244835554518192, 6.5068193641505, 6.790086291632631]","[42.2548261434945, 19.221611698084057, 18.795557787152532, 32.29481980155139, 41.05563435871663]","[0.7869462706238147, 0.8598566640443883, 0.6189975370073038, 1.3039405691834385, 0.884191268678082]"
E84,2.3.30.8,7.3219000268666985,28.106858793771895,481.21621061785845,3.1784506274992554,"[6.781111008487181, 7.740122387239412, 6.077094640647752, 5.864376240744815, 5.453441847533396]","[24.611778116767915, 22.833771223401993, 33.632068076754095, 23.566220684429805, 30.020493229381767]","[1.1380522025505886, 1.1262505928892403, 0.4838692125252743, 0.4505545175038489, 0.4951551503049993]"
E85,6.2.8.7,8.45874476813416,46.297024443092695,258.35083159203646,0.8049270628887117,"[7.913117261574708, 7.5191528621396495, 7.229583375741977, 7.5062259103911995, 8.50676797273577]","[35.02111325416047, 42.441935274472236, 51.98938529106298, 49.44010118702525, 42.5834710825256]","[0.781835188495567, 0.7850445027400063, 0.48225490348727795, 0.8139734697830671, 1.3771751512855297]"
E86,6.4.37.10,7.004611996728039,38.901257210022386,274.468983192372,3.143470763335453,"[7.303059144984549, 8.606168770170418, 6.442161678327125, 7.351785934700077, 7.467105674707154]","[35.244442270433204, 35.862485953550525, 35.09480117745901, 39.51246202808233, 42.72809845042158]","[1.2974467591318848, 0.49260445745915815, 1.1030173582210239, 1.38272892863246, 1.1804793072385324]"
E87,2.1.2.1,8.691028762053577,42.04716715866276,307.06393949797894,3.826400906505947,"[8.699310857928282, 7.641559776173449, 7.838937831593279, 8.446848998569843, 8.20341900032615]","[40.73836803776464, 42.44371663294251, 45.755016439159874, 41.553675712249124, 45.45267866544617]","[1.4830919570995986, 0.830840281083618, 0.8636121052482966, 1.4396895158398033, 1.184882114156119]"
E88,5.3.14.18,6.1110104949970445,54.800702314294284,10.162927999039809,0.09826216997015354,"[4.785864202860124, 7.116159568873196, 7.026200830358775, 4.498530945666566, 5.660930269674091]","[50.589616544394346, 66.2771229302168, 54.10565334400269, 44.32955492790636, 60.97543578998043]","[0.5234364629210538, 0.3999902052947444, 0.9279517381167521, 0.13006328274313553, 1.0498659875453802]"
E89,3.1.35.9,8.130784162976596,34.28855932158681,97.10553004711163,3.4611740972909035,"[9.347721873188389, 9.209408215717716, 7.544379312355283, 7.5361521606046225, 7.656521813073004]","[30.73722989386699, 40.942325377085915, 37.26586274492297, 40.42811070704092, 39.00351532389371]","[0.6159539745712677, 0.5186766360809693, 1.12779044285864, 0.9374329799017124, 1.1191114233064066]"
E90,6.4.35.7,7.10201848787456,41.85721962872018,96.67470112048865,1.9415230140747979,"[6.91588096105856, 6.264836133775017, 7.4115907269581935, 8.196144353050677, 6.307253507029218]","[45.9130143029382, 31.128072046449866, 49.087902761320464, 44.770874197213345, 49.39050287803242]","[1.325771481680305, 0.5461659809222356, 1.0843446190957662, 0.7239874868054053, 0.6924229328945664]"
E91,5.2.37.13,5.170532837148131,37.99929986775493,140.26705696061362,3.233989716077915,"[3.7762733717612704, 5.1665632499161, 4.858855551661097, 5.613599502573368, 6.043773976599328]","[41.7303984218129, 45.082623050542146, 40.246666201080075, 41.461470106002615, 37.18269939892903]","[0.521624767090963, 1.183286918213367, 1.3593870714242988, 1.215178210082497, 0.9598512627399545]"
E92,1.1.17.9,8.771324565653046,53.31092115727148,47.4442611246452,1.4040448925342348,"[8.701213959399864, 8.893498885028908, 9.241884513630533, 9.178259165322755, 6.825953708643327]","[52.629763835867294, 42.74496776342414, 51.3808303900002, 52.44439404259504, 60.14395966386444]","[1.4904782720853766, 1.038798844791605, 1.2654761021770513, 1.3399361131355154, 0.21924794587963606]"
E93,5.3.5.12,7.0488876832506975,48.80797227229237,30.41972129516829,0.43311216006855807,"[6.75663044220101, 7.196631927942624, 5.97118665162694, 6.271596452442176, 8.009218809606239]","[44.209712319492596, 41.47959539351879, 52.564541539983374, 57.10790135493335, 53.84064544694783]","[1.2457104872733928, 1.1492103157587894, 0.6900829909031867, 0.6725907712246146, 0.6989126286014823]"
E94,2.2.47.16,8.871440139380121,35.34056721170971,386.91934244068545,3.1270712085827763,"[7.869368929487725, 8.469470149851627, 9.096383789195684, 8.130943459560628, 9.384790089103841]","[43.912956822294035, 31.257061406118275, 35.61071079329894, 45.52989804227752, 47.93546823684271]","[0.48135236073213117, 1.209004381800708, 1.4499299517205049, 0.6405983376049778, 0.7892826008873761]"
E95,4.2.11.10,6.353070023977994,57.482927411411744,120.06164980348744,1.8671134489491916,"[4.962886219936959, 4.794763213321064, 6.816624082271803, 6.471229484159415, 5.966021118745116]","[55.16273332733927, 58.956221202125136, 56.33098591435159, 48.099055151384945, 63.87392895333184]","[0.5937334313452967, 0.5669433062237408, 1.2935411684485896, 1.0720596754346163, 1.081774228103174]"
E96,6.3.39.17,6.033726481167273,44.04058027139631,321.6746742276143,1.113106223554105,"[4.998879569833434, 6.221036518857909, 5.916127455409614, 5.74215267115109, 5.37095626599309]","[50.40596039813394, 56.14981835303516, 46.14192540959767, 46.29801528110603, 39.26426586239385]","[0.565045850288482, 0.9921505456641815, 1.4440027892802132, 1.3700490261547476, 0.9613337726714811]"
E97,4.3.31.15,7.023410771807316,54.424605980392,369.0727569354628,2.7157636554043227,"[7.216013315398171, 9.104757263151631, 7.475818488312552, 5.614800564482662, 7.626084068690942]","[57.09271467457145, 63.45287525897122, 59.13687543928171, 53.455414092505585, 45.854518326366446]","[1.397231388989266, 0.11108708563035571, 1.1356114978153404, 0.6281872944824904, 0.8105228702317716]"
E98,1.4.5.3,8.967239805397455,28.471233485552556,206.73221477203126,4.002354133808806,"[9.17577007191778, 7.8468334371775, 9.543109638094567, 10.124442954154716, 8.555526566022937]","[20.699669779985356, 30.417114938751517, 38.65490800049476, 18.322237527186214, 20.727076216954163]","[1.1068525327917196, 0.7485210268497257, 0.7805876086559802, 0.32580070715054443, 0.9947617267595499]"
E99,3.3.6.19,8.985337350508988,37.89083356773969,229.81920916772586,3.6131339816316577,"[9.165085131110498, 9.73141001600746, 7.850644764162563, 7.576690300924367, 7.764812298852912]","[46.728922291729965, 34.02782654649256, 55.79822856741745, 33.94110037713797, 39.18269269011895]","[1.0730404437164054, 0.9441217737467401, 0.27677193874305583, 0.503466561476629, 0.7090309199597602]"
E100,2.3.4.2,7.397475862651735,46.07509754183684,21.237077521340595,1.6173189411036357,"[6.603601590751854, 7.706183369119196, 8.251555303301727, 8.0761394629528, 7.462726290639227]","[55.22099977418728, 39.74349471891081, 43.95344693107399, 39.93160060351981, 51.552552004741194]","[0.6263121583707132, 1.133363931916174, 0.9391260833776185, 0.8659552093297124, 1.2701434899814021]"
E101,4.1.28.15,8.993390045571799,57.658966597024516,324.85694777224387,2.112027785937419,"[9.970217001992081, 9.459068208346691, 8.812202766491932, 8.225838656193014, 8.695624624714956]","[65.28020693495382, 70.85107073856678, 68.46167129492984, 54.2370206445206, 49.82164456400144]","[0.5416057814112117, 0.8204397356285315, 1.016159380598805, 0.9504109519123369, 1.0615225106640642]"
E102,2.3.13.11,5.0967670555654205,54.10939652865207,143.80469688667807,2.595213043531689,"[5.355301226913245, 4.978684986526486, 4.723937854070827, 3.821004601751984, 5.507647140821193]","[50.38049065101869, 45.91997867868005, 34.00356103568053, 53.91679219329762, 66.51515770534027]","[1.3139574452944551, 1.1169020370081282, 0.8703807042054502, 0.6960354669214814, 0.8676831572797875]"
E103,1.4.36.6,5.229121004310493,32.88282957939714,74.36120999100429,2.00019178822161,"[5.186125397135194, 5.879486694203013, 4.465871606113436, 4.466237313894735, 4.373720529148767]","[19.32719843784033, 29.521412960368007, 37.88143237006486, 34.10024216623348, 31.698073391002993]","[1.0108264863857874, 1.0539607200546666, 0.8618227183388318, 1.0441809961344832, 0.9672443624182026]"
E104,3.4.18.11,5.556981484470381,43.6347238796326,211.4368452743462,1.743243198031625,"[5.754643386715423, 5.626846330802708, 6.118906739791233, 5.6343814004376735, 5.469342051295018]","[39.40663795515671, 49.826971408671454, 37.20046290858758, 35.861927258560456, 47.60411250134932]","[1.3113825555326704, 1.2273610865709337, 0.9476968281788422, 1.1433754005547794, 1.3571990672742569]"
E105,1.3.25.12,6.398025488347275,28.993352471077667,84.11094608011793,1.134331480456663,"[6.904394889555136, 6.03836465776705, 7.21202647161462, 8.528571368443135, 6.1615924962300355]","[30.059561066114036, 31.64972687123622, 41.67388615923228, 28.414817975810344, 23.190234033469128]","[1.2625849085415857, 1.3128509106776411, 0.5355697334816996, 0.5073458296450883, 1.2005874940106551]"
E106,1.2.21.5,8.78279258800113,54.74913800182317,337.82094529126306,2.31685484939303,"[10.198682524542702, 7.955294325662251, 8.214184505161786, 8.841808674310638, 9.90057372604814]","[55.14822995642053, 50.218453535906846, 54.3369653325041, 50.349743954550846, 58.96647846789954]","[0.6331045213248201, 0.835859879683668, 1.222049748379212, 1.3360370088969828, 0.6370014777019526]"
E107,5.4.26.4,8.02700602275454,43.178505082637805,110.39182433384916,4.390372089978683,"[7.793557007622105, 6.776453375797214, 8.733493844472267, 7.964736265144298, 7.882622091882039]","[65.53025805755183, 45.26977544119761, 37.91596773197151, 40.194001909199, 51.21762504701509]","[0.9469828654882547, 0.66744590869548, 0.894417651311836, 1.414540446066057, 1.1166540774844929]"
E108,3.1.11.12,7.093318524778965,35.04982853296014,398.49866532658126,2.892190895746976,"[8.043835112544553, 7.522713423188934, 7.705630696115312, 6.939861358213654, 6.118026835723592]","[35.87387705462651, 41.92784277835458, 39.64435462175998, 40.886479907075696, 32.05553872363288]","[0.8984118776843261, 1.0257377998221522, 1.0151436224067922, 1.2296978378709407, 0.804200681446174]"
E109,3.3.43.8,7.028204415461764,45.933942027915634,26.3579648753268,1.8248286925331398,"[7.653643864512094, 7.482353816209432, 7.831003178304056, 6.525871197383298, 7.30029858058548]","[42.13666556097226, 38.52993249142526, 45.64683408089139, 39.47635291527606, 54.15003101211376]","[1.0509981908583843, 0.980666214980694, 1.0241087341918327, 0.9941338604293939, 1.0582484276943118]"
E110,4.2.31.5,7.23902273455353,43.45898677429367,362.4832749608877,4.452387684558833,"[7.394530175815399, 6.95648970030498, 7.509809809322883, 7.002701606442307, 7.373791515569222]","[52.68216952354939, 36.413188817336184, 51.438136702196985, 52.678792245672724, 42.63250708535612]","[1.0673267546700969, 1.1085347377810635, 1.0692462344681242, 1.0370161455691, 1.4752170818298607]"
E111,4.1.21.2,8.277020419485844,55.793766988309336,267.4631071473895,1.2292563045244662,"[7.798326171301668, 9.58985772326901, 8.476379253674368, 8.614199179386565, 8.634907861238332]","[47.29627532374138, 69.40090524006956, 44.43338825615112, 61.363688980207534, 60.12441455067388]","[0.9131842803252879, 0.19075675117279114, 0.9988784092737005, 1.1613780070512698, 1.2233936396539353]"
E112,6.3.27.3,5.124462399669431,50.875315730767056,62.10842586532955,1.5814487471787086,"[5.500109735151773, 4.319213606799109, 4.945058272663376, 4.649121000685465, 4.8556787920110756]","[53.90441592467835, 46.714751124343614, 49.529048339260505, 47.353298967455984, 60.98329238978888]","[1.2845651927130066, 0.8765517158693352, 1.4505268108357654, 1.1879024913492955, 0.995095427120867]"
E113,4.2.36.12,5.931052588405155,53.2588610618983,38.95600613834411,4.495248467019434,"[6.618458368405028, 6.207994785071349, 4.682339866201903, 4.788627921924543, 5.473214946177903]","[44.01181559084211, 51.59091183700122, 46.162695121987255, 52.57479969040187, 63.14082669341849]","[0.7138437640302037, 1.3991097380093738, 0.3929229834422583, 0.7664785972393598, 0.8818154743668193]"
E114,1.1.40.14,8.672306208796602,34.80130653426713,430.5874216315692,1.46816897000487,"[8.829086235888283, 8.925889743015327, 9.38323641163737, 8.25090186267261, 9.199810677746163]","[32.095969513503306, 37.177907920999004, 30.280907079811147, 28.426379772814002, 35.44435975380658]","[1.4076356531933714, 1.3843104204657348, 0.9355144474537541, 1.0591011270156052, 1.2529810977076423]"
E115,6.1.33.14,7.393429937191035,35.403323269801604,156.9603646384225,3.718534061670701,"[7.736080307169832, 8.112738508141028, 8.115405315192461, 7.564990604368348, 7.980873677640233]","[30.858004086358847, 35.98518052939836, 32.13359942226617, 30.266807453304057, 35.655767010088994]","[1.219986649911251, 1.09269129704118, 0.9975248850774683, 1.2659831417438767, 1.2075196390915826]"
E116,4.1.3.12,5.459731988238268,28.285004968817468,455.71714152393025,3.349309312061011,"[5.982358526837898, 7.6097594807958355, 4.011706065620205, 4.909384894768525, 6.6389768302287315]","[25.82091344484315, 34.485626932029504, 29.895071635157322, 43.021421777273545, 20.493623979371485]","[1.2038117200008065, 0.24157579070279006, 0.5975888854926589, 0.7451834945256045, 0.39740807700703173]"
E117,3.2.20.19,5.949733873499225,42.93273221410267,61.07015337609036,1.9287115249476148,"[7.686488047497476, 5.8090252235533555, 6.048297718926814, 6.3909221743316, 5.984615830597188]","[54.79808949711794, 38.57418668196151, 44.29498440076337, 37.735438114216336, 33.69257463555773]","[0.07891175995488693, 1.322347561345937, 1.47211504727762, 1.114430059541563, 1.0894332565335576]"
E118,4.2.26.8,5.95542664160771,41.437462113824814,230.72799781233095,2.370127017016596,"[5.505335855344785, 7.778025604152709, 4.925068729993311, 3.850281134871785, 6.725561777276136]","[57.98348719890173, 43.522909570643435, 43.45858887686453, 39.26828759831856, 28.877661500254394]","[0.8187139858398066, 0.49443227778573695, 0.8066635991538562, 0.4669879685585027, 0.5739268408698696]"
E119,5.1.42.11,5.177551088683417,34.7237725473607,410.1742659708519,1.429965885796859,"[5.283260465752202, 6.242044717091089, 5.333851316164813, 5.971519753879038, 5.126294848580619]","[30.591844163842225, 45.08774893615392, 29.758320531808234, 37.130686309230796, 40.106054089932016]","[1.34425487111905, 0.38036303766352497, 1.2812269679029316, 0.9776839983240314, 1.2774993058515174]"
E120,5.4.48.1,8.295161536885178,58.42711790197461,412.387158449611,0.01780987490544979,"[7.908712695538426, 8.412595946473617, 9.584938039489519, 9.012632989577604, 8.080337018560513]","[52.1887723240676, 43.36441009266947, 53.39304466727767, 56.94920623018075, 51.51686121191632]","[1.090857902455666, 0.991652791452201, 0.49066893384752486, 1.076268835223868, 1.14729885625315]"
E121,4.1.33.12,5.320720056327614,37.416995214259444,471.44559869327327,3.346177507147341,"[4.448400794373337, 6.4494659601246305, 5.241849550500205, 5.335799754683492, 5.88729159493286]","[39.049508133103956, 44.08895165165216, 39.42686437067221, 33.12993359177638, 39.947519890702154]","[0.9412734464195968, 0.48495798693337944, 1.454991754340619, 1.3459773052525428, 1.1653162617164117]"
E122,2.1.38.3,7.135869890191055,29.97479933277102,15.736239258142993,2.1159509580369185,"[7.03303988103991, 5.630390653792944, 6.696889963998285, 7.2101458111039465, 7.263755003788975]","[22.781073346289315, 38.834754218823925, 23.911575395269516, 36.760999736458174, 32.96515986587281]","[1.1670959765346547, 0.20770283827731845, 1.0644184861386923, 1.1935486222621001, 1.4018961098974858]"
E123,6.3.18.4,7.69186648957773,34.63834109893965,160.0936144013242,3.9470359480047588,"[8.805838729629192, 7.491829277898567, 7.922821393001615, 7.900123960594706, 7.584419496401291]","[40.31399901105812, 40.19276214280514, 22.398617286272383, 43.76872279908672, 23.000897182689926]","[0.5516389965623245, 1.2305468881529933, 0.9730453496361682, 1.0519360467504488, 1.0218364743012036]"
E124,4.4.33.7,7.046725546326047,30.796992145989286,326.41284994685003,0.23344446801829444,"[7.22884817243109, 5.353989549949253, 8.065637812047363, 6.648111239845767, 6.354314998505242]","[32.25547921770424, 31.547113740464987, 39.17382786957175, 32.7001042853794, 38.90376808215939]","[1.4465496938716738, 0.5513676156205564, 0.47697436991793096, 1.318149626064919, 0.7534529557126026]"
E125,6.1.31.4,5.669438932554511,59.02088397738069,121.95850590983767,4.887486068771936,"[4.7776407666946, 5.747579617002735, 5.578008568073003, 5.543600992393789, 5.550616890665205]","[64.17561026867287, 47.76936637836263, 52.72236893789148, 58.73688119016446, 50.77024235108195]","[0.7453276671570105, 1.0336652323942463, 1.2178216612717498, 1.4834836046005277, 1.1141234626979584]"
E126,2.1.37.10,6.499214271127185,41.59022499691046,227.6225794512183,4.974341285566014,"[5.80957436600359, 6.575214177924814, 5.639002600546117, 6.7630862340258595, 8.605553820671066]","[28.95098668656309, 37.97653038784634, 36.8546891467665, 38.55740581249765, 48.72969705408928]","[0.6419931706236073, 1.3793134309681845, 0.7964217769058806, 1.3487249557014582, 0.1922335722231265]"
E127,2.4.45.19,5.7086837010874625,42.760622814190974,341.91978754417124,1.1828357018710873,"[5.8453492198181, 6.716849625950533, 5.9432933836849005, 4.762271706421762, 5.291162249740939]","[46.714321861971484, 47.73295028786136, 48.74638323927379, 35.420954021754625, 34.3534116516525]","[1.3472544139316411, 0.6668396889230086, 1.1906539752612595, 0.5785607427959305, 0.9616546049255584]"
E128,2.3.37.7,6.580550973057274,26.381083651181477,243.01755836854505,2.7196926739487393,"[6.783542702252933, 6.954705510469621, 7.449180033008752, 6.658937495833991, 6.826991404660556]","[23.63954367922894, 28.26497223989723, 23.978737722699602, 30.73208688017383, 23.79381129887604]","[1.3898477095383281, 1.335105445949526, 0.9157315009308685, 1.3362757173945234, 1.378422281411288]"
E129,4.2.17.19,6.850702420261574,59.334558235693976,246.86964362684185,4.31910213734758,"[5.432276445696068, 7.860239620832767, 6.1261165795714785, 6.327689349342518, 6.37417338502678]","[68.9556248878897, 44.38483873784311, 81.29879797131393, 66.72695589915634, 60.897230634598095]","[0.21224659113818792, 0.36662036486869304, 0.5915730476243898, 0.9282927890840172, 1.2730243627604132]"
E130,6.3.18.19,7.408467941419119,45.69923657978708,405.22877773987574,2.38765208505368,"[6.5898857285044805, 6.772927098644174, 6.526643683928599, 6.728532304868201, 7.9866247490372135]","[39.66276996834297, 61.37743785928214, 48.91973082421915, 53.2909259052527, 49.12882065938759]","[0.7529182407327931, 0.6713665213951268, 0.8658354516234015, 0.7877209667074441, 1.1110540390518662]"
E131,1.4.35.15,8.962184131080534,32.022785609131645,497.37783436439895,0.4581626498710423,"[9.929597019855525, 7.810532888379586, 9.106650696367224, 9.078375104505866, 8.46679495909698]","[34.2146174173625, 42.80003354514225, 27.1497190963898, 38.75576610256621, 24.130824216106088]","[0.8464320429450916, 0.31444799602615847, 1.290308265734633, 1.1885257236051032, 0.9262586651092161]"
E132,6.3.35.8,5.443992395165259,53.28823235032277,474.36713272259067,0.37085921153711365,"[5.468145024933383, 5.930878349050651, 5.073377230636593, 5.268437345849369, 6.608009373375791]","[53.30982123809796, 52.03375902794505, 53.865821245585096, 52.15868173925606, 48.3212262996502]","[1.4994121598115069, 1.2734536245616432, 1.3683352239496092, 1.45705307260351, 0.5632304109419788]"
E133,4.2.39.3,8.213930973187539,57.52298187711489,208.50032031850753,4.53149390064116,"[8.00231910013905, 6.610841081662136, 8.72226539735492, 7.2225242573047606, 8.261877077400602]","[59.46462044282223, 67.04759204798545, 48.361239083281106, 36.38639678636911, 58.80992869039075]","[1.4198948209738882, 0.1580141685597497, 0.8655867408032585, 0.37429487692860175, 1.481412796954067]"
E134,2.4.8.18,5.967726721262118,49.98834213773064,413.0420492482564,4.021752952687076,"[6.8158946472612225, 8.17545475239098, 6.281659495005132, 5.560555820696119, 5.947267271508522]","[37.60481080350681, 45.12535022010724, 47.12336507093891, 46.31972335218849, 51.054826241966694]","[0.5103292880712266, 0.31921544746468483, 1.3304492756665438, 1.2292303722490368, 1.4883360049205725]"
E135,4.1.15.17,7.044516556948919,26.63981679846611,145.32308333224074,3.5378126724040238,"[6.35775660464917, 7.944986773781194, 6.826136237013051, 6.422485325072937, 7.627464394722452]","[23.222437817840383, 33.83176754583753, 21.993774159608126, 25.522654865691138, 33.25461845618723]","[1.0198298365821445, 0.6221866241815469, 1.278126797869423, 1.1668174537779774, 0.9203002913587013]"
E136,1.2.48.12,7.700560244598672,29.060793847185927,30.722957119113786,2.827498964476343,"[7.026639858569235, 8.028940919714238, 8.140636290220828, 7.412534552874784, 7.236610615868332]","[23.24900752392559, 31.73657842120036, 23.43295433170077, 44.74873583033104, 26.18882379538895]","[0.8894170985230572, 1.3310686344838216, 1.0893106397391126, 0.9240305015399098, 1.2303024411622177]"
E137,5.2.17.5,6.994283198022837,38.4792041965875,434.251880958954,2.385078977748163,"[7.224784187405, 6.327215051270995, 6.765169699225416, 7.256219015343627, 5.262511797774508]","[47.849556337320664, 32.66101499595485, 48.39851094322082, 41.22646018447362, 42.88636315134532]","[1.034617228078792, 0.8948999758039835, 1.0187392684812346, 1.3636364737560738, 0.38888510974719837]"
E138,6.1.36.13,8.016092139713528,26.257853622254366,203.4198333839658,4.654728413609284,"[8.313827084891205, 7.546093887736134, 7.741363260043155, 9.587848178088656, 7.369537271673191]","[27.33807350870833, 27.052136879262697, 24.08257231978877, 29.85866017824743, 30.38590827144405]","[1.4036357535727182, 1.2955289493328603, 1.3821535848874777, 0.47033911288668095, 1.013935000179583]"
E139,5.4.47.10,5.058773554619815,38.26829170351777,175.29931791685541,0.10644487827882916,"[4.8758936223478, 4.263294054933006, 3.008906627583567, 4.90595134453968, 6.988865891910148]","[43.760521718803936, 38.133469045377005, 36.42805589905989, 38.42555295320209, 42.098125509744236]","[1.240612044486978, 1.0309274587537272, 0.4822229775524796, 1.4766687308265802, 0.39698651021326037]"
E140,6.1.20.16,8.09168592750446,43.24536166789486,488.24677340681467,0.6364955716656404,"[7.901529827752748, 8.245473738860646, 8.876368686814441, 7.497902311351154, 6.362437660849106]","[45.034377243881444, 50.16604585340088, 33.78524131365106, 47.93690094883623, 47.98412637927162]","[1.4334836877815804, 1.1684723611508983, 0.6237382827540782, 1.0248233836753293, 0.3693678258576061]"
E141,5.2.4.8,5.262779435817463,32.98823772227947,130.83578113923207,2.425544577853906,"[5.122095912271806, 6.591955568399878, 5.279488626454232, 5.44734016039241, 4.254647623679399]","[28.673707866003127, 30.361863060011913, 30.76423204498583, 41.95974428730585, 36.89207514735534]","[1.324975295864525, 0.606462573729416, 1.4526266041162323, 1.0664788764365152, 0.7305566455348341]"
E142,5.3.11.13,8.244495079733884,47.258414750730495,200.20119600222782,3.373910174724954,"[7.595809070765613, 7.238432792602191, 8.057279192448298, 8.617581779290951, 9.034362693005166]","[46.72675758523283, 45.019482087946585, 48.320720696471675, 41.41241443932034, 61.88518580259391]","[1.1537070160410186, 0.8157353623908618, 1.4543987993764755, 1.122479327420913, 0.5427847496343331]"
E143,6.1.38.2,5.967573176451557,42.52112499041476,343.01396304020284,0.3904336976880868,"[6.640795850083364, 5.47346388893616, 7.717693076091573, 4.451994721381985, 5.516613036405237]","[41.93988976596535, 41.115880845544716, 33.896128681710934, 45.656157224677315, 45.118783349612215]","[1.1322057617927224, 1.2640125836077019, 0.15968424133611187, 0.5113347882713207, 1.2528572401965654]"
E144,4.4.6.9,5.787702817813713,58.30004336266413,497.461454043316,3.561496800672783,"[5.826071974598951, 6.053177908420525, 5.448681688655288, 4.493812457726859, 5.214390921771917]","[59.399425432530215, 59.4392542665889, 58.58969673076506, 62.14100123855935, 54.23202104451401]","[1.4865873929000695, 1.4191381181844953, 1.3905855067462862, 0.5597108102810451, 1.07897980150354]"
E145,3.1.34.17,8.840542417621789,43.251087355251514,488.8808749158368,3.78897793360085,"[8.772630562819906, 7.845883274896909, 8.071351721897358, 9.505224277045283, 9.954520147975847]","[51.47806911001986, 44.876179003445756, 34.82915914113467, 43.20662645784143, 54.186873278904464]","[1.1245445958117448, 0.8460955801988761, 0.6744400548581228, 1.142857161716353, 0.33484163529210226]"
E146,1.1.10.4,6.428117375880049,57.41679239511237,122.0516220057683,3.175474807469719,"[5.871580273601488, 5.56076426306219, 6.803774830558796, 6.999400175656123, 6.3050565541213555]","[51.30628465793541, 57.27854874036998, 54.010733160395716, 51.843597462256156, 59.78974819227709]","[0.9705907187169075, 0.9710896112507152, 1.2648496147423312, 0.9901894210078941, 1.4317159100659151]"
E147,1.2.27.2,8.973020061691855,26.571895464846556,382.8938825127421,1.8649030913476927,"[10.108702465302764, 8.49268120910089, 7.479788100603362, 9.779031013561394, 8.425316201083852]","[32.10627465898594, 12.781168740863707, 32.82007683294172, 18.093691959881085, 31.687244298312226]","[0.5463063595285936, 0.8051017136076687, 0.33657697762854544, 0.6409753055173649, 1.037103696954239]"
